,domain,latency1,latency2,latency3,latency4
62,QHAYDHMOCAWCNI0TY0VBIWKX81HEHCUZ17KSVDV4QSTSQI6CFB.ans1.tld1,4.93001937866,1.9690990448,1.87206268311,1.81007385254
63,GIL47ORU2D37B3RSMRYJ9NKXLPBG8Y0R9QAQ41K4L6UPCPQ8DI.ans1.tld1,4.84395027161,1.89518928528,1.75595283508,1.84106826782
64,9KEBZMIYTIFF801U0GH4H221LINJP0K49WWYLL02IPQJ7B3OYW.ans1.tld1,4.86898422241,1.9838809967,1.75309181213,1.80411338806
65,OQNWHEZI2XGA9WYG7OYH2DAS5MP5DQ1YXSNSI30KUKV4WX5ZV7.ans1.tld1,4.96101379395,1.94787979126,1.76405906677,1.87206268311
66,8ORG7OR0ICR168TW9FRQ86PWDQGB3H0F74E1LLR6MVHKYA6E96.ans1.tld1,4.90498542786,1.94501876831,1.86014175415,1.8630027771
67,6JC5WAVTLGEVGFOQVB9C6SIC8OP65E2BCMTF8W7H95GX1A5I4L.ans1.tld1,4.84609603882,1.97196006775,1.78003311157,1.88398361206
68,4WO8NC2MMP3Z3E328HJ81AH7BIFRJWEHCXBIYZPKPUGCV38VZE.ans1.tld1,4.96816635132,1.98411941528,1.88398361206,1.84202194214
69,SBZIHIYDI229YBQZL0XWHV0M1DTRPGSGLJFJ12M4JO0MI8Y41U.ans1.tld1,4.95195388794,1.97911262512,1.78599357605,1.8482208252
70,50AWUGTRO2I1GS1UZ2PSZIVPPE47K97VSVJM1Q4GLY9E0LR4A7.ans1.tld1,4.87303733826,2.01678276062,1.81007385254,1.87587738037
71,QZYYYC23I19V86P58ANI9BGVTKES1ARV1I348GITR7LDP2E5IC.ans1.tld1,4.84204292297,1.93786621094,1.80697441101,1.86204910278
72,ZK3718SAU97RXCKJO824O1TIM6V8W4L1D0FLUSJ8VUGZL1QWHX.ans1.tld1,5.0528049469,2.04992294312,1.73997879028,1.82604789734
73,GM1Y8KYQ9PLJQ40YSE5TN956WK1EYQOR7W2LE39WKMGCB9A0ID.ans1.tld1,4.85706329346,1.92904472351,1.83391571045,1.84488296509
74,UQXZ7K3YFR2A26ZPIWLJIDZU7F2ZO27Y94QXDW3OUIU494GY9J.ans1.tld1,4.8348903656,1.99007987976,1.85585021973,1.85108184814
75,KFCW4ZPOFP961717OAFLRF4BT7I2HFOE7NCZET796PXKVNFWH4.ans1.tld1,4.8999786377,1.97005271912,1.79505348206,1.84607505798
76,RA9IW61HCONH4XVVEQ6VGUW9APSHIOFTTBPDS086LDE3L4V5FU.ans1.tld1,4.89282608032,1.96480751038,1.82604789734,1.797914505
77,MEMHE9M6SOAVPBQTR3CPLKV6MU2Z4DLVLC2UO984HRZTR03CZJ.ans1.tld1,4.88901138306,1.90901756287,1.90901756287,1.85418128967
78,Y9TQSCMXGRII002JYE9R58HFAL9Y18NIDODSN3QZP7L5V3KX55.ans1.tld1,4.82797622681,1.94716453552,1.82318687439,1.93500518799
