,domain,latency1,latency2,latency3,latency4
71,A7HF193ILTE4JNU3K23158LYPSQXYSQ9HHLR6RNQYTE994FJEB.askjd,4.24003601074,1.82104110718,1.8482208252,1.84202194214
72,SUS2OWTEEXL7IB5OOYTYOX5G01IV4JW7GNQY4SQ0YOBPGP0BL9.askjd,4.55594062805,1.85608863831,1.81412696838,1.67012214661
73,GL08T5STEFP8IYXCO6YDOEI8DQOQW8KLIL8VBYSPFWWMSNGS2K.askjd,4.12487983704,1.87492370605,1.81698799133,1.77001953125
74,J68YUAVFYYKWVJKTUFJPX627HXQ66ZRUME1295SFQCQBJSE024.askjd,4.21094894409,1.79409980774,1.85799598694,1.74999237061
75,IJ77TEL023R316AH83R1GR7QYI0M6ZOJ1VU9980JEGNAWD8MIM.askjd,4.11081314087,1.78003311157,1.83916091919,1.7511844635
76,5F53HG32H3VKYKLVCCZLIQK2D4Z7Q8AEMZRP02QC0GXM4SWRFR.askjd,4.19616699219,1.80006027222,1.78289413452,1.83415412903
77,942DK3B4NL5Q241K4GZPLQDXFI3Y7QWXUW3MZ2UAWV1O0F1IF5.askjd,4.19783592224,1.83486938477,1.7991065979,1.82509422302
78,YWCZOAY3GJ140TAGTLZ5AZVSY38E5KSC3CI102GXQNUOWN9ZAJ.askjd,4.47916984558,1.78408622742,1.73997879028,1.6930103302
79,P6NKINHOBBIB73N3UBSPQKGYQ5PCJH4775HICJ6PNKJB2D990Z.askjd,4.44293022156,1.71685218811,1.82199478149,1.78003311157
80,Q6Z83UQCLBCH8W0SXB21H0MRRF7VH2K70CR5AL2W0G94C687EO.askjd,4.50301170349,1.788854599,1.80912017822,1.74999237061
81,CCYP346LRLDHOAS2ECPVY8AWFD1U253CQYZE22GZXT3WHSYZUC.askjd,4.43410873413,1.73902511597,1.86705589294,1.74903869629
82,ONSP4BYXD6MV06UICEXZ7EEP8S0HIK49D48OQT5HYYX6CREBO3.askjd,4.44197654724,1.77693367004,1.82199478149,1.75189971924
83,2YSCBNJ7C0N3KQCQKBCQAWR7YI0X77QZTIHFHMSDA0ABT285HS.askjd,4.54306602478,1.93190574646,1.81293487549,2.02298164368
84,6AGWORF015LJKW7KJE0SSDTJ2XXZCFFRBVEP1DW4ENTGEBKJ94.askjd,4.49800491333,1.79696083069,1.86991691589,1.79815292358
85,Z0PD69FCSI6VNR9PAN77D94BYQSUMMAX3HY30ME61C7RBIX69D.askjd,4.36997413635,1.87492370605,1.85298919678,1.81007385254
86,AM46IE9K1PI5Y0F511XQEOGE77HHARW8UC7NTLH7NWMIU6C7VF.askjd,4.30822372437,1.76596641541,1.83892250061,1.71208381653
87,J5BTVONDCB2CY1RDR3S8EWKZMFAPM3R9H6EFU5EHQUHV92A6FB.askjd,4.46510314941,1.79100036621,1.68609619141,1.7249584198
88,XEZQNDESI4CSX6SOXKSYLVTKX17GNB10Y1AHJ0PWYSBOHTRMPG.askjd,4.47702407837,1.87802314758,1.78194046021,1.75189971924
89,6PNRUXYK2KMIP9JTEKAIN0GLGZK3H1VURN9DIZ33SVZJHBR7N2.askjd,4.1389465332,1.82604789734,1.84011459351,1.79815292358
90,USB7VVBGO37WG82IJW3PRXWWQY3SZMMSS44JD344U5X5HU3ZB6.askjd,4.2200088501,1.87993049622,1.87492370605,1.77884101868
91,C6FQKIRT2J820TDNA8VFZH9CJWICDG1AVTR1G6873336DJBM6Z.askjd,4.25410270691,1.84011459351,1.90210342407,1.71995162964
92,BBB7O48SSPTWBUF9PYGV16L68QG11EM0QB1L8JBLJL3TQT55FX.askjd,4.39286231995,1.80196762085,1.81889533997,1.78503990173
93,X0OFMCEP9RD07VJ71DBV70QK6NZ0E7YFXGQDX5577C82ET9HA0.askjd,4.32515144348,1.78599357605,1.78289413452,1.74188613892
94,AO2G425YILCHJXQZWKP4LFOSQLS5YW1LD04S8G55G43SRWDRQ2.askjd,4.34708595276,1.82294845581,1.80792808533,1.76382064819
95,A0RII3SCKGSFSGWVR5653CW0NTSYYT7DDO8Q0635KJZB9DNZX4.askjd,4.39596176147,1.89304351807,1.7728805542,1.75595283508
96,9HRTGXWQ2HJKMVDSFS03MNN0CBIQY2E9212UTD35SX7AJK3Q8Q.askjd,4.4310092926,1.86395645142,1.76692008972,1.76215171814
97,N3N4VE9HXXOXEKAFJNLZ4GQ35LIHJ2GFWWG2JA5Q2EKZF5JI09.askjd,4.54616546631,1.85489654541,1.72400474548,1.8138885498
98,320R43IYH5FZZEXUG2Z8YV8RH7CZDA94T4NCZIB9TBG666SFWK.askjd,4.92405891418,1.79409980774,1.82294845581,1.78194046021
99,N4AWXVU2ZZ4JIG6BRZK4VAPC9ZZM92IKNU4PVJLIN9JTY1U77T.askjd,4.2941570282,1.88207626343,1.81794166565,1.75094604492
100,23X9BOKPG1DAXXT7NNIY82YTS3P93JGG3K50M50QB7D4NYFKGL.askjd,4.54306602478,1.81007385254,1.86800956726,1.77693367004
101,Z8B0R66M2IWGVNAX0FD6HRIV5TF8XG0JU9M69S2ZPJYSJD70DB.askjd,4.48393821716,1.80816650391,1.81913375854,1.71899795532
102,AP0MJ3E4E2KQEG3WK36AYMZJMWPBOMVUNDFV9ENTIWG5YOVVGW.askjd,4.44984436035,1.73616409302,1.84392929077,1.79600715637
103,52PTGVAH07RWREVF6J52360039VUBHX4ZJHB8CQVHDN76Q8IQR.askjd,4.30297851562,1.84798240662,1.93881988525,1.73783302307
104,R6ZWH6GNO48TQKGUC306081FASDQ3LN01RSEJ2929X790MWNVF.askjd,4.36615943909,1.87993049622,1.82199478149,1.74498558044
105,5PPEOH84QO1F8TPPI1ZMFET9W26RHZRWS6GGRRFTBEEQF55JZ5.askjd,4.28080558777,1.83987617493,1.75285339355,1.74903869629
106,U4M7RXX4KCK5BPLXNSU0KL31B3EF8S8EE7ZK8CZSTH3OZ5RDLJ.askjd,3.98111343384,1.70302391052,1.79815292358,1.81698799133
107,AH0QW54YPU1JTN7369GU3F1OVKJV56R91QJGHSQTZM99YNWA13.askjd,3.95178794861,1.79195404053,1.82795524597,1.74808502197
